# T current_km best_km
1017.489738 2569522.144 2527242.326
966.6152513 2476126.518 2453410.699
918.2844887 2397638.371 2366837.621
872.3702643 2322125.277 2312020.961
828.7517511 2336815.963 2294605.226
787.3141635 2209588.534 2172087.51
747.9484554 2085150.612 2077229.113
710.5510326 2028300.609 1983247.434
675.023481 1907830.402 1906831.58
641.2723069 1868050.111 1864803.426
609.2086916 1880695.769 1814617.232
578.748257 1777077.335 1770291.338
549.8108441 1703104.708 1699348.165
522.3203019 1682894.091 1672502.467
496.2042868 1649800.92 1625864.459
471.3940725 1590781.537 1585039.552
447.8243689 1547315.919 1535018.995
425.4331504 1514747.074 1478023.041
404.1614929 1455982.308 1436563.301
383.9534183 1381715.356 1380901.231
364.7557473 1340996.258 1338815.649
346.51796 1313582.634 1306575.525
329.192062 1251167.439 1236727.053
312.7324589 1213729.684 1209134.147
297.0958359 1179024.353 1171865.744
282.2410441 1124577.377 1110872.925
268.1289919 1091053.199 1088701.283
254.7225423 1043493.288 1039855.796
241.9864152 1034611.517 1010747.217
229.8870945 1002993.2 997226.9369
218.3927397 963424.6182 953949.555
207.4731027 928290.3977 924166.7223
197.0994476 910831.4721 904089.6683
187.2444752 892653.4097 883480.2203
177.8822515 871808.72 868708.5001
168.9881389 849925.4291 848780.4328
160.538732 829566.5678 828416.3408
152.5117954 799341.998 797961.571
144.8862056 779911.2623 779340.2262
137.6418953 757593.5721 753057.7946
130.7598005 749563.8217 743202.5621
124.2218105 737364.5357 736900.1023
118.01072 709785.9052 709704.119
112.110184 699455.9023 696709.4896
106.5046748 677746.3892 676473.2802
101.179441 665485.6441 662905.3886
96.120469 650125.3443 649956.6802
91.31444555 636959.3741 636162.9868
86.74872327 633168.9842 631344.0705
82.41128711 618987.4235 618575.9132
78.29072275 606296.0696 606296.0696
74.37618661 600355.8092 597648.3016
70.65737728 589655.7197 589078.9791
67.12450842 582334.5517 581642.8167
63.768283 574287.4738 573921.5317
60.57986885 568197.7786 568029.9029
57.55087541 564336.3569 564075.8578
54.67333164 557580.6086 557455.0663
51.93966505 551501.5611 550218.644
49.3426818 544977.6725 544977.6725
46.87554771 534883.3341 534785.1662
44.53177033 530770.2045 530520.3713
42.30518181 525887.9058 524863.2801
40.18992272 522402.3647 522335.7187
38.18042658 518646.2078 518646.2078
36.27140525 515338.9053 515338.9053
34.45783499 512899.5491 512426.7835
32.73494324 509391.2098 509109.5823
31.09819608 506684.7592 506432.1995
29.54328628 503625.7809 503340.0763
28.06612196 501718.8797 501376.8561
26.66281586 499148.4157 499089.4463
25.32967507 496770.0576 496721.6423
24.06319132 494701.5096 494695.0941
22.86003175 492098.6444 492098.6444
21.71703016 490451.7226 490304.8995
20.63117866 488972.3037 488897.2017
19.59961972 487212.8661 487212.8661
18.61963874 486186.0912 486143.2415
17.6886568 484529.2927 484529.2927
16.80422396 483696.1591 483630.1603
15.96401276 482407.2257 482403.6824
15.16581212 481626.2034 481626.2034
14.40752152 481029.362 480921.6807
13.68714544 479687.7224 479687.7224
13.00278817 478877.2796 478865.0277
12.35264876 478260.3962 478260.3962
11.73501632 477794.0626 477774.6429
11.14826551 477183.1133 477183.1133
10.59085223 475810.7411 475731.3513
10.06130962 475437.2803 475428.2582
9.558244139 474874.6157 474874.6157
9.080331932 474580.8388 474565.1238
8.626315335 474293.8612 474279.3523
8.194999568 473883.1993 473883.1993
7.78524959 473451.123 473451.123
7.395987111 472992.1545 472992.1545
7.026187755 472775.3816 472717.4344
6.674878367 472451.4014 472451.4014
6.341134449 472213.0884 472213.0884
6.024077726 472019.9651 472019.9651
5.72287384 471928.3299 471928.3299
5.436730148 471760.1862 471751.2474
5.164893641 471637.1273 471623.605
4.906648959 471333.8611 471327.9732
4.661316511 471162.4662 471155.5153
4.428250685 471039.5561 471039.5561
4.206838151 471004.3746 470997.8455
3.996496243 470899.5279 470892.2388
3.796671431 470819.0344 470816.7867
3.60683786 470646.139 470646.139
3.426495967 470591.8797 470577.9699
3.255171168 470551.1281 470546.5324
3.09241261 470480.5597 470460.3712
2.937791979 470413.6414 470408.9354
2.79090238 470354.0363 470351.7655
2.651357261 470301.7059 470301.7059
2.518789398 470276.1656 470270.1745
2.392849928 470275.1376 470270.1745
2.273207432 470266.6857 470258.8165
2.15954706 470232.9136 470232.9136
2.051569707 470182.3736 470177.5518
1.948991222 470184.3982 470177.5518
1.851541661 470179.0575 470176.3542
1.758964578 470179.097 470176.3542
1.671016349 470157.882 470157.4361
1.587465532 470156.2957 470155.3975
1.508092255 469968.9287 469968.9287
1.432687642 469952.8428 469952.3693
1.36105326 469914.2823 469912.1315
1.293000597 469899.2919 469899.2919
1.228350567 469906.7822 469899.2919
1.166933039 469900.585 469896.0465
1.108586387 469881.6908 469878.3458
1.053157068 469876.1007 469873.2679
1.000499214 469776.354 469776.354
0.9504742535 469776.354 469776.354
0.9029505408 469776.1301 469775.8367
0.8578030138 469766.1819 469765.9557
0.8149128631 469732.3608 469730.09
0.7741672199 469730.5648 469730.09
0.7354588589 469718.1419 469717.9668
0.698685916 469718.8768 469716.6306
0.6637516202 469694.4843 469694.4843
0.6305640392 469693.9685 469693.9685
0.5990358372 469687.8448 469687.8448
0.5690840454 469685.26 469685.26
0.5406298431 469683.2687 469683.2687
0.5135983509 469656.4567 469656.4567
0.4879184334 469635.358 469635.358
0.4635225117 469632.059 469631.6131
0.4403463861 469626.7056 469626.7056
0.4183290668 469627.3694 469626.4712
0.3974126135 469625.4083 469625.4083
0.3775419828 469624.3942 469624.3942
0.3586648837 469599.3748 469599.3748
0.3407316395 469598.1141 469598.1141
0.3236950575 469597.5444 469597.5444
0.3075103046 469597.6397 469597.5444
0.2921347894 469598.3137 469597.5444
0.2775280499 469597.8678 469597.5444
0.2636516474 469597.0749 469597.0749
0.2504690651 469597.0749 469597.0749
0.2379456118 469597.0749 469597.0749
0.2260483312 469596.6015 469596.6015
0.2147459147 469595.7033 469595.7033
0.2040086189 469596.8509 469595.7033
0.193808188 469594.7376 469594.7376
0.1841177786 469594.9638 469594.7376
0.1749118897 469594.9638 469594.7376
0.1661662952 469594.9638 469594.7376
0.1578579804 469594.9638 469594.7376
0.1499650814 469594.8565 469594.7376
0.1424668273 469594.8565 469594.7376
0.135343486 469594.8565 469594.7376
0.1285763117 469594.8565 469594.7376
0.1221474961 469594.8565 469594.7376
0.1160401213 469594.8565 469594.7376
0.1102381152 469594.8565 469594.7376
0.1047262094 469594.8565 469594.7376
0.09948989898 469594.6222 469594.6222
0.09451540403 469594.6222 469594.6222
0.08978963383 469594.6222 469594.6222
0.08530015214 469594.6222 469594.6222
0.08103514453 469594.7294 469594.6222
0.0769833873 469594.7294 469594.6222
0.07313421794 469594.7294 469594.6222
0.06947750704 469594.7294 469594.6222
0.06600363169 469594.7294 469594.6222
0.0627034501 469594.7294 469594.6222
0.0595682776 469594.7294 469594.6222
0.05658986372 469594.7294 469594.6222
0.05376037053 469594.6222 469594.6222
0.05107235201 469594.6222 469594.6222
0.04851873441 469594.6222 469594.6222
0.04609279769 469594.6222 469594.6222
0.0437881578 469594.6222 469594.6222
0.04159874991 469594.6222 469594.6222
0.03951881242 469594.6222 469594.6222
0.03754287179 469594.6222 469594.6222
0.03566572821 469594.6222 469594.6222
0.03388244179 469594.6222 469594.6222
0.03218831971 469594.6222 469594.6222
0.03057890372 469594.6222 469594.6222
0.02904995853 469594.6222 469594.6222
0.02759746061 469594.6222 469594.6222
0.02621758758 469594.6222 469594.6222
0.0249067082 469594.6222 469594.6222
0.02366137279 469594.6222 469594.6222
0.02247830415 469594.6222 469594.6222
0.02135438894 469594.6222 469594.6222
0.02028666949 469594.6222 469594.6222
0.01927233602 469594.6222 469594.6222
0.01830871922 469594.6222 469594.6222
0.01739328326 469594.6222 469594.6222
0.01652361909 469594.6222 469594.6222
0.01569743814 469594.6222 469594.6222
0.01491256623 469594.6222 469594.6222
0.01416693792 469594.6222 469594.6222
0.01345859103 469594.6222 469594.6222
0.01278566147 469594.6222 469594.6222
0.0121463784 469594.6222 469594.6222
0.01153905948 469594.6222 469594.6222
0.01096210651 469594.6222 469594.6222
0.01041400118 469594.6222 469594.6222
0.009893301122 469594.6222 469594.6222
0.009398636066 469594.6222 469594.6222
0.008928704263 469594.6222 469594.6222
0.008482269049 469594.6222 469594.6222
0.008058155597 469594.6222 469594.6222
0.007655247817 469594.6222 469594.6222
0.007272485426 469594.6222 469594.6222
0.006908861155 469594.6222 469594.6222
0.006563418097 469594.6222 469594.6222
0.006235247192 469594.6222 469594.6222
0.005923484833 469594.6222 469594.6222
0.005627310591 469594.6222 469594.6222
0.005345945062 469594.6222 469594.6222
0.005078647808 469594.6222 469594.6222
0.004824715418 469594.6222 469594.6222
0.004583479647 469594.6222 469594.6222
0.004354305665 469594.6222 469594.6222
0.004136590382 469594.6222 469594.6222
0.003929760862 469594.6222 469594.6222
0.003733272819 469594.6222 469594.6222
0.003546609178 469594.6222 469594.6222
0.003369278719 469594.6222 469594.6222
0.003200814783 469594.6222 469594.6222
0.003040774044 469594.6222 469594.6222
0.002888735342 469594.6222 469594.6222
0.002744298575 469594.6222 469594.6222
0.002607083646 469594.6222 469594.6222
0.002476729464 469594.6222 469594.6222
0.002352892991 469594.6222 469594.6222
0.002235248341 469594.6222 469594.6222
0.002123485924 469594.6222 469594.6222
0.002017311628 469594.6222 469594.6222
0.001916446047 469594.6222 469594.6222
0.001820623744 469594.6222 469594.6222
0.001729592557 469594.6222 469594.6222
0.001643112929 469594.6222 469594.6222
0.001560957283 469594.6222 469594.6222
0.001482909419 469594.6222 469594.6222
0.001408763948 469594.6222 469594.6222
0.00133832575 469594.6222 469594.6222
0.001271409463 469594.6222 469594.6222
0.00120783899 469594.6222 469594.6222
0.00114744704 469594.6222 469594.6222
0.001090074688 469594.6222 469594.6222
0.001035570954 469594.6222 469594.6222
